id,legacy_id,priority,category,title,layer,doc_type,issuer,rule_no,publish_date,effective_date,current_status,record_role,ingest_status,is_core,source_type,product_tags,business_line_tags,market_tags,business_tags,catalog_paths,key_obligations,source_url,local_path,text_path,file_type,downloaded_count,notes,errors
TB199,TB199,P0,C_产品专册/C-01公募基金/C-01-05QDII、港股通、跨境公募基金,合格境内机构投资者境外证券投资外汇管理规定,外汇局,外汇局,国家外汇管理局,国家外汇管理局公告2013年第1号,2013-08-21,2013-08-21,现行有效,正式规则,已入库,是,外汇局正文页,公募基金; QDII; QFII,,跨境; 港股通; 外汇,外汇局; C; QDII; 境外证券投资; 外汇额度; 托管账户; 资金汇兑; 公募基金; QFII; 跨境; 港股通; 外汇,C_产品专册 > C-01 公募基金 > C-01-05 QDII、港股通、跨境公募基金; C_产品专册 > C-08 外汇、QDII、QFII、互联互通与跨境产品,,https://www.safe.gov.cn/safe/2013/0827/5579.html,01_法规原文库\C_产品专册\C-01公募基金\C-01-05QDII、港股通、跨境公募基金\TB199_合格境内机构投资者境外证券投资外汇管理规定\049A_合格境内机构投资者境外证券投资外汇管理规定_01_外汇局正文页.html; 01_法规原文库\C_产品专册\C-01公募基金\C-01-05QDII、港股通、跨境公募基金\TB199_合格境内机构投资者境外证券投资外汇管理规定\049A_合格境内机构投资者境外证券投资外汇管理规定_附件01_合格境内机构投资者境外证券投资外汇管理规定.pdf,02_文本抽取库\C_产品专册\C-01公募基金\C-01-05QDII、港股通、跨境公募基金\TB199_合格境内机构投资者境外证券投资外汇管理规定\049A_合格境内机构投资者境外证券投资外汇管理规定_01_外汇局正文页.txt; 02_文本抽取库\C_产品专册\C-01公募基金\C-01-05QDII、港股通、跨境公募基金\TB199_合格境内机构投资者境外证券投资外汇管理规定\049A_合格境内机构投资者境外证券投资外汇管理规定_附件01_合格境内机构投资者境外证券投资外汇管理规定.txt,html; pdf,2,根据外汇局页面提示，部分条款已按汇发〔2023〕8号调整。; 续跑时复用已下载文件; 复用旧公募基金托管库原文/文本; 分类口径：标题包含规则关键词，按正式规则处理; 分类口径：已有正式原文且状态为现行有效,
TB200,TB200,P0,C_产品专册/C-01公募基金/C-01-05QDII、港股通、跨境公募基金,证券基金经营机构参与内地与香港股票市场交易互联互通指引,证监会,证监会,中国证监会,证监会公告〔2016〕24号,2016-10-11,2016-10-11,现行有效,正式规则,已入库,是,证监会正文页;附件PDF,公募基金; QDII; QFII,,跨境; 港股通; 外汇,证监会; C; 港股通; 互联互通; 公募基金管理人; 运营风险; 投资者保护; 公募基金; QDII; QFII; 跨境; 外汇,C_产品专册 > C-01 公募基金 > C-01-05 QDII、港股通、跨境公募基金; C_产品专册 > C-08 外汇、QDII、QFII、互联互通与跨境产品,,https://www.csrc.gov.cn/csrc/c101932/c1044477/content.shtml,01_法规原文库\C_产品专册\C-01公募基金\C-01-05QDII、港股通、跨境公募基金\TB200_证券基金经营机构参与内地与香港股票市场交易互联互通指引\048A_证券基金经营机构参与内地与香港股票市场交易互联互通指引_01_证监会正文页.html; 01_法规原文库\C_产品专册\C-01公募基金\C-01-05QDII、港股通、跨境公募基金\TB200_证券基金经营机构参与内地与香港股票市场交易互联互通指引\048A_证券基金经营机构参与内地与香港股票市场交易互联互通指引_附件01_附件：证券基金经营机构参与内地与香港股票市场交易互联互通指引.pdf,02_文本抽取库\C_产品专册\C-01公募基金\C-01-05QDII、港股通、跨境公募基金\TB200_证券基金经营机构参与内地与香港股票市场交易互联互通指引\048A_证券基金经营机构参与内地与香港股票市场交易互联互通指引_01_证监会正文页.txt; 02_文本抽取库\C_产品专册\C-01公募基金\C-01-05QDII、港股通、跨境公募基金\TB200_证券基金经营机构参与内地与香港股票市场交易互联互通指引\048A_证券基金经营机构参与内地与香港股票市场交易互联互通指引_附件01_附件：证券基金经营机构参与内地与香港股票市场交易互联互通指引.txt,html; pdf,2,该指引废止并替代原《公开募集证券投资基金参与沪港通交易指引》。; 续跑时复用已下载文件; 复用旧公募基金托管库原文/文本; 分类口径：标题包含规则关键词，按正式规则处理; 分类口径：已有正式原文且状态为现行有效,
TB201,TB201,P0,C_产品专册/C-01公募基金/C-01-05QDII、港股通、跨境公募基金,沪港通、深港通、内地与香港股票市场交易互联互通登记存管结算规则,交易所/中登,交易所/中登,证券交易所,,,,待核验,规则组索引,待拆分入库,是,官方入口,公募基金; QDII,,交易所; 跨境; 港股通,交易所/中登; C; 公募基金; QDII; 交易所; 跨境; 港股通,C_产品专册 > C-01 公募基金 > C-01-05 QDII、港股通、跨境公募基金,沪港通、深港通、内地与香港股票市场交易互联互通登记存管结算规则,https://www.chinaclear.cn/; https://www.sse.com.cn/; https://www.szse.cn/; https://www.bse.cn/; https://www.hkex.com.hk/; https://www.safe.gov.cn/,,,,0,官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 分类口径：命中误分类修正清单：规则集合需拆分为具体规则; 规则集合不得以辅助资料状态结案；需拆分具体规则后逐条入库,
TB202,TB202,P1,C_产品专册/C-01公募基金/C-01-05QDII、港股通、跨境公募基金,沪港通、深港通、QDII境外所得、境外扣税、债券利息、股息红利税相关规则,税务,税务,,,,,待核验,规则组索引,待拆分入库,否,官方入口,公募基金; QDII,税务,跨境; 港股通,税务; C; 公募基金; QDII; 跨境; 港股通,C_产品专册 > C-01 公募基金 > C-01-05 QDII、港股通、跨境公募基金,沪港通、深港通、QDII境外所得、境外扣税、债券利息、股息红利税相关规则,https://www.safe.gov.cn/; https://www.csrc.gov.cn/; https://www.sse.com.cn/; https://www.szse.cn/; https://www.chinaclear.cn/; https://www.hkex.com.hk/; https://www.chinatax.gov.cn/; https://www.mof.gov.cn/,,,,0,官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 分类口径：命中误分类修正清单：规则集合需拆分为具体规则; 规则集合不得以辅助资料状态结案；需拆分具体规则后逐条入库,
TB203,TB203,P0,C_产品专册/C-01公募基金/C-01-06公募REITs,公开募集基础设施证券投资基金指引（试行）,证监会,证监会,中国证监会,证监会公告〔2020〕54号,2020-08-07,2020-08-07,现行有效,正式规则,已入库,是,正文页;附件,公募基金; REITs,,,证监会; C; 公募REITs; 基础设施基金; 托管; 运营; 公募基金; REITs,C_产品专册 > C-01 公募基金 > C-01-06 公募REITs,,https://www.csrc.gov.cn/csrc/c101877/c1029531/content.shtml,01_法规原文库\C_产品专册\C-01公募基金\C-01-06公募REITs\TB203_公开募集基础设施证券投资基金指引（试行）\023_公开募集基础设施证券投资基金指引（试行）_01_正文页.html,02_文本抽取库\C_产品专册\C-01公募基金\C-01-06公募REITs\TB203_公开募集基础设施证券投资基金指引（试行）\023_公开募集基础设施证券投资基金指引（试行）_01_正文页.txt,html,1,续跑时复用已下载文件; 复用旧公募基金托管库原文/文本; 分类口径：标题包含规则关键词，按正式规则处理; 分类口径：已有正式原文且状态为现行有效,
TB204,TB204,P0,C_产品专册/C-01公募基金/C-01-06公募REITs,上海证券交易所公开募集基础设施证券投资基金（REITs）业务办法（试行）,交易所; REITs,交易所; REITs,上海证券交易所,上证发〔2021〕9号,2021-01-29,2021-01-29,现行有效,正式规则,已入库,是,上交所发布页;附件DOC,公募基金; REITs,,交易所; 跨境,交易所; C; REITs; D; 公募REITs; 上市审核; 发售认购; 上市交易; 信息披露; 公募基金; 跨境,C_产品专册 > C-01 公募基金 > C-01-06 公募REITs; D_市场基础设施与跨境规则 > D-01 交易所规则库 > D-01-01 上海证券交易所,,https://www.sse.com.cn/reits/regulation/rules/c/c_20210129_5314426.shtml,01_法规原文库\C_产品专册\C-01公募基金\C-01-06公募REITs\TB204_上海证券交易所公开募集基础设施证券投资基金（REITs）业务办法（试行）\045B_上海证券交易所公开募集基础设施证券投资基金（REITs）业务办法（试行）_01_上交所发布页.html; 01_法规原文库\C_产品专册\C-01公募基金\C-01-06公募REITs\TB204_上海证券交易所公开募集基础设施证券投资基金（REITs）业务办法（试行）\045B_上海证券交易所公开募集基础设施证券投资基金（REITs）业务办法（试行）_附件01_ä¸æµ·è¯å¸äº¤ææå¬å¼åéåºç¡è®¾æ½è¯å¸æèµåºéï¼REITsï¼ä¸å¡åæ³ï¼è¯.doc,02_文本抽取库\C_产品专册\C-01公募基金\C-01-06公募REITs\TB204_上海证券交易所公开募集基础设施证券投资基金（REITs）业务办法（试行）\045B_上海证券交易所公开募集基础设施证券投资基金（REITs）业务办法（试行）_01_上交所发布页.txt,doc; html,2,续跑时复用已下载文件; 复用旧公募基金托管库原文/文本; 分类口径：标题包含规则关键词，按正式规则处理; 分类口径：已有正式原文且状态为现行有效,
TB205,TB205,P0,C_产品专册/C-01公募基金/C-01-06公募REITs,深圳证券交易所公开募集基础设施证券投资基金业务办法（试行）,交易所; REITs,交易所; REITs,证券交易所,,,,待核验,正式规则,待核验原文,是,官方入口,公募基金; REITs,,交易所; 跨境,交易所; C; REITs; D; 公募基金; 跨境,C_产品专册 > C-01 公募基金 > C-01-06 公募REITs; D_市场基础设施与跨境规则 > D-01 交易所规则库 > D-01-02 深圳证券交易所,,https://www.szse.cn/; https://www.sse.com.cn/; https://www.bse.cn/; https://www.csrc.gov.cn/; https://www.safe.gov.cn/; https://www.amac.org.cn/; https://www.nfra.gov.cn/,,,,0,组合型P0目录已入官方入口；正式适用应回到具体规则正文核验; 官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 分类口径：命中误分类修正清单：单项具约束力规则; 正式规则不得以辅助资料状态结案；需补入官方原文并核验现行性,
TB206,TB206,P0,C_产品专册/C-01公募基金/C-01-06公募REITs,中国结算上海/深圳公开募集基础设施证券投资基金登记结算业务指引,中登,中登,中国证券登记结算有限责任公司,,,,待核验,正式规则,待核验原文,是,官方入口,公募基金; REITs,,,中登; C; 公募基金; REITs,C_产品专册 > C-01 公募基金 > C-01-06 公募REITs,,https://www.chinaclear.cn/; https://www.csrc.gov.cn/; https://www.amac.org.cn/; https://www.nfra.gov.cn/; https://www.safe.gov.cn/,,,,0,官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 分类口径：命中误分类修正清单：单项具约束力规则; 正式规则不得以辅助资料状态结案；需补入官方原文并核验现行性,
TB207,TB207,P1,C_产品专册/C-01公募基金/C-01-06公募REITs,公募REITs尽职调查、估值、信息披露、扩募、运营管理、临时报告规则,自律规则,自律规则,行业自律组织,,,,待核验,规则组索引,待拆分入库,否,官方入口,公募基金; REITs,核算估值; 披露报送,,自律规则; C; 公募基金; REITs; 核算估值; 披露报送,C_产品专册 > C-01 公募基金 > C-01-06 公募REITs,公募REITs尽职调查、估值、信息披露、扩募、运营管理、临时报告规则,https://www.csrc.gov.cn/; https://www.amac.org.cn/,,,,0,官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 分类口径：命中误分类修正清单：规则集合需拆分为具体规则; 规则集合不得以辅助资料状态结案；需拆分具体规则后逐条入库,
TB208,TB208,P1,C_产品专册/C-01公募基金/C-01-06公募REITs,基础设施REITs设立、资产重组、运营、分配税务政策,税务,税务,市场基础设施,,,,待核验,规则组索引,待拆分入库,否,官方入口,公募基金; REITs,税务,,税务; C; 公募基金; REITs,C_产品专册 > C-01 公募基金 > C-01-06 公募REITs,,https://www.chinatax.gov.cn/; https://www.mof.gov.cn/,,,,0,官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 分类口径：命中误分类修正清单：规则集合需拆分为具体规则; 规则集合不得以辅助资料状态结案；需拆分具体规则后逐条入库,
TB209,TB209,P0,C_产品专册/C-01公募基金/C-01-07FOF、商品期货ETF、黄金ETF,公开募集证券投资基金运作指引第2号——基金中基金指引,证监会,证监会,中国证监会,证监会公告〔2016〕20号,2016-09-11,2016-09-11,现行有效,正式规则,已入库,是,正文页,公募基金,,期货,证监会; C; FOF; 投资比例; 穿透; 关联交易; 公募基金; 期货,C_产品专册 > C-01 公募基金 > C-01-07 FOF、商品期货ETF、黄金ETF,,https://www.csrc.gov.cn/csrc/c101877/c1029555/content.shtml,01_法规原文库\C_产品专册\C-01公募基金\C-01-07FOF、商品期货ETF、黄金ETF\TB209_公开募集证券投资基金运作指引第2号——基金中基金指引\020_公开募集证券投资基金运作指引第2号——基金中基金指引_01_正文页.html,02_文本抽取库\C_产品专册\C-01公募基金\C-01-07FOF、商品期货ETF、黄金ETF\TB209_公开募集证券投资基金运作指引第2号——基金中基金指引\020_公开募集证券投资基金运作指引第2号——基金中基金指引_01_正文页.txt,html,1,续跑时复用已下载文件; 复用旧公募基金托管库原文/文本; 分类口径：标题包含规则关键词，按正式规则处理; 分类口径：已有正式原文且状态为现行有效,
